Token ID   | Count      | Decoded Value
6376       | 2          | ' index'
25888      | 2          | ' supremacy'
45468      | 2          | ' bruising'
25873      | 2          | ' skins'
25868      | 2          | ' pirate'
25849      | 2          | ' waving'
18857      | 2          | ' gorgeous'
11658      | 2          | ' lessons'
18866      | 2          | ' denies'
45481      | 2          | ' leth'
18877      | 2          | ' answering'
45514      | 2          | ' dumps'
11638      | 2          | ' figured'
25833      | 2          | 'perfect'
25825      | 2          | ' warp'
25799      | 2          | ' ounce'
25782      | 2          | 'reading'
1101       | 2          | ''m'
4371       | 2          | ' progress'
25760      | 2          | ' smells'
6351       | 2          | 'omin'
4378       | 2          | ' tick'
25749      | 2          | ' wool'
18929      | 2          | ' strengths'
18940      | 2          | 'umed'
9760       | 2          | 'itty'
11620      | 2          | ' leather'
6345       | 2          | 'icing'
18964      | 2          | 'esar'
25741      | 2          | ' contradiction'
25739      | 2          | ' carriage'
9761       | 2          | ' tackle'
11609      | 2          | ' Ye'
4388       | 2          | ' successful'
45615      | 2          | ' roared'
18981      | 2          | ' strangers'
45618      | 2          | ' ornament'
18988      | 2          | ' deliberate'
25678      | 2          | 'oise'
25661      | 2          | ' coil'
19000      | 2          | ' verified'
19002      | 2          | 'years'
45648      | 2          | 'Knowing'
25638      | 2          | 'plain'
19046      | 2          | ' adul'
19050      | 2          | ' massacre'
19052      | 2          | 'before'
25603      | 2          | ' AE'
19072      | 2          | ' interrupted'
25590      | 2          | ' purity'
25587      | 2          | 'cause'
9784       | 2          | ' clubs'
9803       | 2          | ' ranks'
45653      | 2          | ' obe'
25560      | 2          | ' stamps'
4398       | 2          | ' haven'
25546      | 2          | ' proclaimed'
45660      | 2          | ' attentive'
25512      | 2          | 'separ'
25474      | 2          | ' greed'
6321       | 2          | 'aniel'
19129      | 2          | 'onest'
25464      | 2          | ' Hugh'
25460      | 2          | 'Pres'
45677      | 2          | 'Done'
19159      | 2          | ' stealth'
11562      | 2          | ' flee'
45718      | 2          | ' predominant'
19186      | 2          | ' resting'
19187      | 2          | 'ells'
6308       | 2          | ' retail'
4443       | 2          | 'spect'
45756      | 2          | ' gamb'
45787      | 2          | 'emp'
6295       | 2          | ' Son'
45789      | 2          | ' clout'
9848       | 2          | ' angle'
9853       | 2          | ' counts'
25365      | 2          | ' eats'
25359      | 2          | ' litter'
25357      | 2          | ' vi'
45862      | 2          | 'speech'
6278       | 2          | ' tun'
1058       | 2          | ' :'
9862       | 2          | 'amine'
9870       | 2          | ' Trust'
45940      | 2          | 'adders'
25286      | 2          | ' pear'
4474       | 2          | ' establish'
19275      | 2          | 'alion'
4478       | 2          | ' showing'
6267       | 2          | 'ilty'
19280      | 2          | ' blowing'
6266       | 2          | ' orders'
6264       | 2          | ' recorded'
9875       | 2          | ' cow'
45960      | 2          | ' semblance'
25246      | 2          | ' infectious'
25244      | 2          | 'cup'
9886       | 2          | 'isons'
19315      | 2          | 'country'
25232      | 2          | ' parcel'
25230      | 2          | ' excellence'
9912       | 2          | ' holiday'
19330      | 2          | ' incorporate'
25214      | 2          | 'Ask'
46048      | 2          | ' rite'
6223       | 2          | 'isters'
19341      | 2          | ' thigh'
9914       | 2          | 'Car'
9915       | 2          | 'Black'
1055       | 2          | ' ser'
11469      | 2          | 'rust'
11464      | 2          | ' rice'
46153      | 2          | ' crimson'
19366      | 2          | ' forfe'
4514       | 2          | 'while'
19370      | 2          | ' compliment'
11455      | 2          | ' grants'
6180       | 2          | ' evening'
19400      | 2          | 'Change'
9954       | 2          | 'elve'
46158      | 2          | 'ilded'
19419      | 2          | 'without'
46186      | 2          | ' furthe'
25114      | 2          | 'ignant'
25107      | 2          | ' divorced'
1053       | 2          | ''ve'
9963       | 2          | ' childhood'
4550       | 2          | 'Add'
1046       | 2          | 'uss'
9969       | 2          | 'ounding'
19459      | 2          | ' rooted'
11400      | 2          | 'sa'
4563       | 2          | 'gar'
46337      | 2          | ' attendants'
11394      | 2          | ' brands'
11387      | 2          | ' threshold'
9982       | 2          | 'orious'
1031       | 2          | 'az'
46522      | 2          | ' captives'
4577       | 2          | ' easier'
1024       | 2          | ' De'
1023       | 2          | 'ists'
19511      | 2          | 'Dig'
19513      | 2          | 'uced'
1018       | 2          | 'ug'
25000      | 2          | ' MON'
24997      | 2          | ' gh'
19518      | 2          | ' poetry'
1009       | 2          | 'ution'
46895      | 2          | ' pedigree'
6157       | 2          | ' performed'
24963      | 2          | ' uphold'
19531      | 2          | ' thri'
24918      | 2          | ' forged'
6155       | 2          | ' walking'
19539      | 2          | ' righteous'
19540      | 2          | ' coff'
1007       | 2          | ' trans'
11336      | 2          | ' Luke'
11335      | 2          | 'URE'
46934      | 2          | 'Nature'
11326      | 2          | ' amendment'
47091      | 2          | ' mete'
24887      | 2          | ' faded'
11317      | 2          | ' Rather'
19589      | 2          | ' judged'
24874      | 2          | 'pair'
6149       | 2          | ' ordered'
24865      | 2          | ' remembering'
1005       | 2          | ' ret'
47114      | 2          | 'crow'
1001       | 2          | ' Se'
998        | 2          | 'arch'
6131       | 2          | ' bag'
4619       | 2          | ' Since'
47166      | 2          | ' aptly'
24736      | 2          | ' cush'
11277      | 2          | ' mart'
10033      | 2          | ' principal'
19660      | 2          | ' probation'
19671      | 2          | ' testify'
24704      | 2          | 'Self'
6130       | 2          | ' talks'
4629       | 2          | 'oses'
24702      | 2          | ' hates'
4630       | 2          | ' cru'
10042      | 2          | ' tempor'
24675      | 2          | 'Imm'
6098       | 2          | 'cr'
985        | 2          | ' sim'
6096       | 2          | ' examples'
47224      | 2          | ' starved'
10072      | 2          | ' annoy'
4634       | 2          | ' setting'
24657      | 2          | 'wart'
19775      | 2          | 'atching'
19776      | 2          | 'Subject'
47291      | 2          | ' cuff'
4636       | 2          | ' mur'
4646       | 2          | ' reduce'
24588      | 2          | 'counter'
11236      | 2          | ' choosing'
19830      | 2          | 'idi'
6084       | 2          | 'bour'
24521      | 2          | ' posture'
19842      | 2          | 'spoken'
4696       | 2          | ' Bay'
4703       | 2          | 'vis'
47312      | 2          | ' tumultuous'
4715       | 2          | 'uzz'
6083       | 2          | 'hered'
979        | 2          | 'ci'
24459      | 2          | ' declines'
19868      | 2          | ' rescued'
4730       | 2          | 'aks'
978        | 2          | ' Al'
10112      | 2          | ' universal'
24428      | 2          | 'Marg'
11224      | 2          | 'oop'
24425      | 2          | 'hours'
10119      | 2          | 'olds'
975        | 2          | 'ween'
6078       | 2          | ' losing'
6074       | 2          | ' payment'
24395      | 2          | ' tenth'
24351      | 2          | ' contend'
24343      | 2          | ' rav'
19934      | 2          | 'keeping'
47436      | 2          | 'been'
24334      | 2          | 'Ca'
4736       | 2          | ' cities'
4740       | 2          | 'uries'
24300      | 2          | ' Hang'
47440      | 2          | ' gasp'
11195      | 2          | 'home'
24279      | 2          | ' truths'
11185      | 2          | ' meets'
11184      | 2          | 'erves'
19975      | 2          | ' indictment'
4743       | 2          | 'gl'
10124      | 2          | 'ishop'
951        | 2          | ' col'
24234      | 2          | ' crosses'
11169      | 2          | ' restore'
6017       | 2          | 'alty'
941        | 2          | ' stud'
24203      | 2          | ' melting'
47622      | 2          | ' numbering'
6004       | 2          | ' listen'
5989       | 2          | ' paying'
20030      | 2          | ' liquor'
24178      | 2          | ' melted'
11143      | 2          | ' continu'
5986       | 2          | ' pictures'
11137      | 2          | 'umbled'
24157      | 2          | ' packing'
5980       | 2          | ' dial'
11135      | 2          | ' roots'
11128      | 2          | 'cap'
24141      | 2          | ' mansion'
47673      | 2          | ' beck'
4796       | 2          | ' Justice'
4800       | 2          | ' protection'
4807       | 2          | ' bul'
24093      | 2          | ' agreeing'
11120      | 2          | ' gri'
5975       | 2          | ' surprise'
24091      | 2          | ' skies'
47807      | 2          | ' darts'
5973       | 2          | 'icken'
923        | 2          | ' start'
47836      | 2          | ' unwillingness'
5969       | 2          | ' fixed'
47855      | 2          | ' rusty'
47868      | 2          | ' knack'
47894      | 2          | ' pageant'
50255      | 2          | ' gazed'
5952       | 2          | ' conducted'
24057      | 2          | ' departed'
5948       | 2          | 'ye'
11087      | 2          | ' interior'
4828       | 2          | 'isher'
47896      | 2          | 'Whoever'
24007      | 2          | ' neglected'
47897      | 2          | ' wiser'
10155      | 2          | 'mind'
47912      | 2          | 'ittance'
888        | 2          | 'ason'
23985      | 2          | ' destined'
47978      | 2          | ' tumble'
11065      | 2          | ' studying'
47995      | 2          | ' Albion'
5934       | 2          | ' Cy'
23963      | 2          | ' matt'
20238      | 2          | 'Learn'
20242      | 2          | ' sympathy'
10160      | 2          | ' trave'
23956      | 2          | ' navy'
873        | 2          | 'ics'
23933      | 2          | ' ample'
11047      | 2          | ' dispute'
5929       | 2          | ' combined'
20270      | 2          | 'running'
4866       | 2          | ' copy'
11043      | 2          | 'dam'
23912      | 2          | 'lab'
